ID,Weight in Thousands,gender,hhsize,age,educat,Month,Region
30677,2.028996798,Female,2,75,6,3,5
30678,1.75602249,Male,1,79,2,3,5
30681,1.83411214,Male,2,77,4,3,5
30683,1.444412864,Male,4,64,3,3,1
30684,2.161996287,Female,3,23,5,3,1
30685,1.461511003,Female,1,63,3,3,5
30686,1.604866133,Female,3,41,4,3,5
30687,1.417590788,Male,1,64,3,3,10
30688,2.776512103,Male,2,75,7,3,2
30689,1.915043249,Male,2,23,3,3,5
30690,1.511025176,Female,2,60,4,3,3
30691,1.503389225,Female,1,64,2,3,6
30693,2.430186735,Female,1,82,2,3,2
30695,1.546166063,Male,4,39,3,3,6
30696,1.18848745,Female,5,19,3,3,3
30698,1.564145975,Female,4,24,4,3,10
30699,2.430045089,Female,3,32,6,3,5
30701,1.706787488,Male,3,57,4,3,2
30702,1.529069503,Female,2,61,6,3,4
30704,2.360587287,Male,2,32,7,3,1
30705,1.652447353,Female,4,39,3,3,1
30706,1.7195947,Male,2,52,4,3,1
30707,1.7195947,Male,2,50,6,3,1
30708,1.404654763,Male,5,38,7,3,3
30709,1.813503643,Male,2,42,4,3,3
30710,1.579256457,Male,3,59,6,3,5
30712,1.904512924,Female,1,36,4,3,3
30713,1.495547135,Female,3,55,6,3,1
30714,1.837054936,Male,3,20,3,3,9
30715,2.020293012,Male,4,15,2,3,3
30716,1.711854937,Female,5,34,4,3,3
30717,2.576414642,Female,1,85,4,3,4
30718,1.453400622,Female,4,42,3,3,3
30719,2.356139418,Female,1,74,3,3,12
30720,1.093817768,Female,2,61,6,3,12
30721,1.761038335,Female,2,65,2,3,4
30723,2.576414642,Female,1,79,6,3,4
30724,1.761038335,Female,2,73,2,3,4
30725,2.760941291,Female,1,67,7,3,11
30726,1.653300086,Male,4,15,2,3,4
30728,1.974343961,Male,2,75,2,3,6
30729,1.553088744,Female,4,40,3,3,6
30730,2.067629391,Male,4,27,5,3,7
30731,1.861600424,Male,4,39,6,3,4
30732,1.686998963,Female,2,23,3,3,7
30733,1.631455704,Female,2,41,4,3,5
30734,2.690986817,Female,2,79,4,3,4
30735,1.570244369,Female,2,57,2,3,6
30736,1.470291831,Female,2,60,2,3,7
30737,1.942609687,Female,1,82,3,3,5
30738,1.526503839,Female,2,59,2,3,5
30739,1.860589355,Male,3,29,6,3,5
30740,1.058465804,Female,1,71,2,3,9
30741,1.617408019,Female,1,85,2,3,9
30742,1.172434443,Male,2,69,3,3,9
30743,1.482641269,Male,2,73,3,3,6
30744,1.021534375,Female,5,50,7,3,5
30745,1.979261299,Female,2,48,6,3,9
30746,1.377333637,Male,2,70,3,3,5
30747,1.570244369,Female,2,59,3,3,6
30748,1.327818152,Female,2,68,4,3,5
30749,1.574798484,Male,4,20,5,3,9
30750,1.271284611,Female,1,73,2,3,5
30751,1.67157008,Male,1,,4,3,3
30753,1.786749433,Female,1,80,1,3,1
30755,1.745904163,Male,2,75,3,3,3
30757,1.481962633,Male,2,71,5,3,1
30758,1.219076255,Female,4,54,7,3,1
30759,1.507532847,Female,1,74,2,3,3
30760,1.973440263,Male,2,77,7,3,1
30761,1.450081687,Male,4,52,6,3,1
30763,1.511025176,Female,2,63,5,3,3
30764,1.178187183,Male,4,17,2,3,1
30765,1.511025176,Female,2,62,7,3,3
30766,1.941277006,Male,3,,3,3,1
30767,1.866205497,Female,2,75,4,3,1
30768,2.051191309,Female,4,34,6,3,3
30769,1.919476012,Female,1,49,7,3,3
30770,1.974343961,Male,2,78,4,3,6
30771,2.1382123,Female,4,15,2,3,1
30772,1.570244369,Female,2,63,4,3,6
30773,1.866205497,Female,2,80,2,3,1
30774,1.67157008,Male,1,,5,3,3
30777,1.19580288,Female,5,16,2,3,6
30778,1.212959034,Female,5,41,5,3,3
30779,1.45780951,Male,3,65,7,3,1
30780,1.73309682,Male,2,62,4,3,3
30781,1.221284103,Female,2,65,3,3,1
30783,1.839799251,Male,3,43,6,3,1
30784,1.786749433,Female,1,77,7,3,1
30785,1.108127562,Female,6,73,2,3,3
30786,1.313368592,Female,5,77,5,3,1
30787,1.481962633,Male,2,72,6,3,1
30788,1.063405402,Female,6,56,6,3,3
30789,1.481962633,Male,2,71,7,3,1
30790,1.786749433,Female,1,85,2,3,1
30791,1.994117823,Male,3,49,7,3,3
30792,1.481962633,Male,2,65,6,3,1
30793,1.445654465,Female,2,52,5,3,1
30795,1.83411214,Male,2,81,3,3,5
30796,1.463679757,Female,5,48,2,3,1
30797,2.303613123,Female,1,84,2,3,3
30798,1.75602249,Male,1,,3,3,5
30799,1.73309682,Male,2,64,7,3,3
30800,1.7195947,Male,2,50,6,3,1
30801,1.526503839,Female,2,64,7,3,5
30802,2.020634174,Female,4,33,4,3,1
30803,1.526503839,Female,2,62,6,3,5
30804,1.507737531,Female,4,42,7,3,1
30805,1.886478118,Male,4,48,7,3,5
30806,1.553228034,Male,5,45,7,3,9
30807,1.605421724,Male,2,58,4,3,5
30808,1.105535374,Female,2,68,3,3,9
30809,1.435292895,Female,1,62,7,3,9
30810,1.652447353,Female,4,36,3,3,1
30811,1.258012565,Female,5,16,2,3,5
30812,2.366839896,Female,3,76,3,3,3
30814,1.712872266,Male,2,62,3,3,1
30815,1.22403037,Female,4,50,6,3,5
30816,1.691568635,Male,3,53,3,3,1
30817,1.451529356,Female,2,53,3,3,5
30818,1.526503839,Female,2,63,3,3,5
30820,1.509050834,Female,5,35,4,3,9
30821,1.690615595,Female,4,46,5,3,3
30822,1.983770148,Male,5,15,2,3,5
30823,1.614897479,Male,4,23,6,3,5
30824,1.511025176,Female,2,56,4,3,3
30825,2.027156551,Male,2,47,7,3,3
30826,1.526503839,Female,2,60,5,3,5
30827,2.366839896,Female,3,76,7,3,3
30828,2.356739155,Male,3,15,2,3,3
30829,1.741875237,Male,2,54,4,3,2
30830,2.056550103,Male,3,49,7,3,1
30834,1.289725228,Male,3,65,3,3,3
30836,1.511025176,Female,2,59,4,3,3
30837,1.512012893,Female,4,27,7,3,11
30838,1.712014561,Male,2,42,6,3,2
30840,1.422093096,Female,3,52,4,3,1
30841,1.665820239,Male,1,52,2,3,3
30842,1.05010094,Female,3,15,2,3,11
30844,1.972159457,Female,3,46,3,3,3
30845,1.98302497,Female,1,56,2,3,11
30847,0.9832752,Male,7,17,2,3,1
30848,1.807712226,Male,4,50,5,3,11
30849,2.056550103,Male,3,47,5,3,1
30850,1.420879686,Male,2,,2,3,11
30852,1.653586425,Female,3,17,2,3,1
30854,1.789765643,Female,1,61,6,3,14
30855,2.079787216,Female,2,46,4,3,1
30856,1.600299191,Female,4,49,2,3,5
30858,1.522437079,Male,4,49,4,3,14
30859,1.463679757,Female,5,46,5,3,1
30860,2.001320044,Male,2,41,4,3,5
30861,1.784479714,Female,5,15,2,3,1
30862,1.604866133,Female,3,40,3,3,5
30863,0.710372245,Male,4,19,3,3,14
30864,1.361979265,Male,4,40,7,3,14
30865,1.84913507,Male,5,32,7,3,9
30866,2.161996287,Female,3,21,3,3,1
30868,1.701545646,Female,2,41,6,3,9
30869,1.46720337,Male,4,50,4,3,3
30871,2.020634174,Female,4,26,6,3,1
30872,1.104140363,Female,5,41,4,3,14
30874,1.837402648,Male,3,20,3,3,1
30875,2.406053918,Female,2,,6,3,3
30876,1.739898629,Male,2,50,7,3,3
30877,1.511025176,Female,2,59,3,3,3
30878,1.063405402,Female,5,55,4,3,3
30879,1.691379109,Female,4,21,3,3,3
30880,1.507532847,Female,1,74,3,3,3
30881,1.211618772,Female,4,54,3,3,3
30882,1.511025176,Female,2,64,6,3,3
30883,1.73309682,Male,2,62,5,3,3
30884,0.936445483,Female,5,43,3,3,2
30885,1.743553256,Male,2,64,2,3,4
30886,2.303613123,Female,1,83,4,3,3
30887,1.46720337,Male,4,53,3,3,3
30888,1.66129679,Male,6,27,6,3,1
30889,1.379076708,Female,7,36,3,3,1
30890,1.762958702,Male,4,47,3,3,1
30891,1.853351475,Female,4,21,4,3,1
30892,1.46720337,Male,4,50,7,3,3
30893,1.284703599,Female,8,34,7,3,2
30894,1.917090505,Female,3,24,4,3,6
30895,1.466292545,Male,8,45,7,3,6
30896,1.972159457,Female,3,49,5,3,3
30898,0.561247142,Male,2,68,6,3,13
30899,1.677436566,Female,4,38,3,3,3
30900,1.528979144,Female,5,21,6,3,4
30901,1.507737531,Female,4,40,6,3,1
30902,2.360587287,Male,2,25,6,3,1
30903,1.589514462,Male,5,31,6,3,4
30904,2.08313385,Female,4,32,4,3,5
30905,1.207180227,Female,1,43,7,3,4
30906,2.322578127,Male,4,46,3,3,4
30907,1.226087654,Female,4,50,6,3,4
30908,1.104140363,Female,5,42,7,3,14
30909,1.972753893,Female,4,15,2,3,9
30910,1.673813745,Female,3,40,6,3,9
30911,1.835258779,Male,2,63,5,3,14
30912,1.032178042,Female,6,45,2,3,4
30913,1.008395882,Female,5,39,2,3,4
30916,2.056550103,Male,3,49,3,3,1
30917,1.995916802,Male,2,39,6,3,3
30918,1.753821035,Female,4,47,7,3,1
30919,1.314522348,Male,6,24,4,3,1
30920,1.436933079,Male,3,19,5,3,1
30921,2.020293012,Male,4,15,2,3,3
30922,1.553628792,Male,5,38,4,3,4
30923,1.250858323,Male,4,49,4,3,13
30924,1.842815632,Male,3,33,4,3,8
30925,1.891415771,Male,2,26,4,3,5
30926,1.860589355,Male,3,25,3,3,5
30927,1.301058862,Male,7,38,4,3,5
30929,1.736291427,Male,1,44,6,3,3
30930,1.553628792,Male,5,37,6,3,4
30931,1.698190491,Female,11,15,2,3,2
30932,1.575096557,Male,4,24,3,3,1
30933,1.758826099,Female,3,40,6,3,1
30934,1.236871741,Male,3,16,2,3,4
30935,1.178187183,Male,4,16,2,3,1
30936,1.450081687,Male,4,54,6,3,1
30937,1.741875237,Male,2,51,5,3,2
30939,1.39993186,Female,6,37,2,3,3
30940,1.227516224,Female,2,52,3,3,13
30941,1.266522047,Male,9,17,2,3,2
30943,1.212959034,Female,5,43,5,3,3
30944,0.989047665,Male,3,18,3,3,4
30945,1.330623954,Female,2,44,2,3,2
30946,1.614897479,Male,4,20,3,3,5
30947,1.688758073,Female,2,18,3,3,3
30949,1.20828747,Female,4,35,6,3,4
30951,1.023102567,Female,2,68,6,3,13
30952,1.236783903,Female,4,49,2,3,4
30953,1.784479714,Female,5,15,2,3,1
30954,1.070469719,Male,2,52,2,3,8
30955,1.258012565,Female,5,16,2,3,5
30956,1.467320577,Female,1,50,2,3,2
30957,3.016293318,Female,3,28,4,3,7
30958,1.989205886,Female,2,35,5,3,3
30959,1.539366918,Female,4,26,2,3,2
30960,0.549263576,Female,9,16,2,3,8
30961,1.596484517,Male,4,35,5,3,2
30963,0.879688275,Female,5,47,7,3,11
30965,1.098721461,Male,6,18,3,3,3
30966,1.434861471,Female,4,42,6,3,9
30967,1.974418455,Male,2,40,2,3,9
30968,2.109309136,Female,3,36,6,3,9
30969,1.657842987,Male,4,52,7,3,9
30970,0.860768142,Male,5,17,2,3,9
30971,1.321032204,Female,5,18,3,3,9
30972,1.818583763,Male,3,35,6,3,5
30973,2.211073299,Female,4,34,6,3,9
30974,1.669050599,Female,4,46,6,3,9
30976,1.64639372,Female,5,15,2,3,9
30977,2.215684112,Male,4,34,6,3,9
30978,1.897606065,Female,5,15,2,3,5
30979,1.942239256,Male,3,41,4,3,9
30980,1.378170875,Male,5,60,5,3,9
30981,1.434861471,Female,4,42,6,3,9
30982,1.683095676,Male,4,37,3,3,3
30983,1.513396771,Male,4,16,2,3,12
30985,2.020293012,Male,4,15,2,3,3
30986,2.469764386,Female,2,50,3,3,8
30987,1.443689588,Male,4,41,4,3,2
30988,1.328784926,Male,4,20,3,3,7
30989,1.118381652,Female,5,16,2,3,3
30990,1.258873487,Female,4,38,3,3,2
30991,1.683095676,Male,4,35,6,3,3
30992,1.282365717,Female,4,36,4,3,6
30993,1.35912458,Female,4,57,6,3,2
30994,1.854469743,Male,1,27,7,3,2
30995,1.546744498,Female,5,22,7,3,1
30996,1.698190491,Female,5,14,2,3,2
30997,2.22896584,Female,3,23,3,3,5
30998,1.050613262,Female,5,39,4,3,2
30999,1.332372016,Male,5,37,2,3,2
31000,1.571777176,Male,4,42,4,3,6
31001,1.499119822,Female,2,60,3,3,9
31002,1.525629171,Female,3,16,2,3,9
31003,1.392933216,Female,5,45,7,3,9
31005,1.509050834,Female,8,39,7,3,9
31006,1.845287041,Female,5,32,3,3,9
31007,1.435292895,Female,1,64,2,3,9
31008,1.664966777,Male,4,44,7,3,9
31011,1.127229631,Female,3,44,3,3,10
31012,1.701348695,Female,2,29,7,3,10
31013,1.701348695,Female,2,33,6,3,10
31014,1.691676151,Male,5,23,5,3,2
31015,1.919240912,Female,3,22,3,3,2
31016,1.373071424,Female,6,22,3,3,2
31017,1.95678568,Female,3,39,6,3,3
31018,1.39993186,Female,5,38,4,3,3
31019,1.328784926,Male,4,23,3,3,7
31020,3.016293318,Female,3,34,5,3,7
31021,2.4324269,Female,2,27,4,3,3
31022,2.4324269,Female,2,29,7,3,3
31023,0.779565125,Female,5,36,4,3,12
31026,2.39278305,Female,3,26,6,3,3
31027,1.936937304,Male,2,34,4,3,2
31028,1.296155371,Female,5,44,7,3,6
31029,1.411567836,Female,5,21,6,3,3
31031,2.008737479,Male,3,25,5,3,3
31033,1.596484517,Male,4,35,4,3,2
31034,1.691379109,Female,4,22,4,3,3
31035,2.383368917,Male,4,23,6,3,12
31036,1.264692717,Male,3,20,3,3,4
31037,1.119023651,Male,4,42,6,3,13
31038,0.953262402,Female,5,30,2,3,12
31039,1.240313443,Female,3,42,4,3,4
31040,1.014703932,Male,4,16,2,3,8
31041,1.725573604,Male,6,34,4,3,7
31042,1.832064543,Female,4,23,3,3,4
31043,1.122074538,Female,4,40,7,3,2
31044,1.422617765,Male,4,16,2,3,7
31045,1.983770148,Male,5,15,2,3,5
31047,1.258012565,Female,5,16,2,3,5
31048,1.24934012,Male,5,41,3,3,10
31049,1.201911442,Female,4,40,4,3,13
31051,1.808955013,Female,3,22,4,3,13
31052,1.574798484,Male,4,20,4,3,9
31053,1.314273587,Male,6,20,3,3,9
31054,1.402257577,Female,3,52,2,3,9
31055,1.42549031,Female,2,53,4,3,9
31056,2.510388625,Female,1,29,6,3,9
31057,1.453400622,Female,4,40,3,3,3
31058,1.424078102,Female,4,19,3,3,3
31059,1.795722833,Female,3,25,3,3,2
31060,1.005434298,Male,2,18,3,3,4
31061,1.411567836,Female,5,20,5,3,3
31062,1.060296948,Male,4,16,2,3,4
31063,1.723564298,Female,3,32,6,3,4
31064,1.371532971,Female,5,21,4,3,6
31065,1.721971768,Male,4,25,4,3,3
31066,2.008737479,Male,3,32,7,3,3
31067,1.411567836,Female,6,22,6,3,3
31069,1.837054936,Male,3,21,3,3,9
31070,1.288630187,Male,5,36,3,3,8
31071,1.659504145,Female,3,23,4,3,7
31073,1.262923839,Male,4,18,3,3,5
31074,1.901776826,Female,4,33,4,3,13
31076,2.652420793,Female,3,14,2,3,5
31077,1.091472053,Female,7,16,2,3,9
31078,2.22942772,Female,2,21,3,3,9
31079,1.972753893,Female,4,14,2,3,9
31081,1.854469743,Male,1,33,4,3,2
31082,1.446691364,Female,1,58,6,3,3
31083,1.511427572,Male,3,17,2,3,3
31084,1.363952727,Male,4,52,2,3,7
31086,1.404932318,Male,5,20,3,3,3
31087,1.070219083,Female,5,39,5,3,6
31088,1.963387221,Male,3,35,4,3,3
31089,1.453400622,Female,4,43,4,3,3
31091,2.197816441,Female,2,24,6,3,1
31092,2.442372408,Male,2,76,2,3,8
31093,1.316518044,Male,4,18,3,3,3
31094,1.611134613,Male,2,60,4,3,7
31095,1.39993186,Female,6,35,2,3,3
31096,1.373071424,Female,5,20,2,3,2
31098,1.422093096,Female,3,51,5,3,1
31099,1.258306782,Female,7,44,6,3,1
31100,1.46720337,Male,4,54,3,3,3
31101,1.990611158,Male,4,25,3,3,1
31102,1.695440282,Female,3,42,5,3,3
31103,1.338553258,Female,1,52,2,3,7
31104,1.762958702,Male,4,45,6,3,1
31105,1.276278914,Male,5,41,4,3,3
31107,1.471305745,Male,5,48,6,3,1
31108,1.178956652,Female,4,53,4,3,7
31109,2.107429023,Female,3,48,4,3,6
31110,1.652447353,Female,4,39,6,3,1
31111,1.95678568,Female,3,35,3,3,3
31112,1.786749433,Female,1,84,3,3,1
31113,1.206750449,Female,4,40,6,3,7
31114,1.917090505,Female,3,23,6,3,6
31115,1.955076904,Male,1,31,4,3,3
31116,1.516814317,Male,3,18,3,3,6
31117,1.308677853,Female,5,34,2,3,6
31118,1.524426122,Male,4,16,2,3,5
31119,2.4703063,Female,2,25,3,3,5
31120,1.568093523,Female,4,33,6,3,6
31121,1.581879359,Male,4,33,5,3,6
31123,1.758414851,Female,3,17,2,3,5
31124,1.643408241,Female,4,23,6,3,6
31125,1.520325498,Female,2,56,7,3,1
31126,1.745904163,Male,2,,5,3,3
31127,1.889418542,Male,1,75,6,3,1
31128,1.397240572,Female,3,19,3,3,7
31129,1.507532847,Female,1,70,2,3,3
31131,1.990611158,Male,4,25,6,3,1
31132,2.1382123,Female,4,15,2,3,1
31134,1.495547135,Female,3,60,7,3,1
31135,2.020634174,Female,4,31,4,3,1
31136,1.786749433,Female,1,,2,3,1
31137,1.857738336,Male,1,83,3,3,7
31138,1.691700052,Female,5,16,2,3,7
31139,1.507737531,Female,4,44,4,3,1
31140,2.250506674,Female,2,79,6,3,7
31141,1.421969853,Male,3,42,3,3,7
31142,1.21222728,Male,3,19,3,3,7
31144,1.571777176,Male,4,43,4,3,6
31145,2.400789995,Female,1,35,7,3,7
31146,1.300275153,Male,4,18,3,3,6
31147,1.587857832,Female,4,65,2,3,6
31148,1.570244369,Female,2,57,6,3,6
31149,1.526503839,Female,2,63,7,3,5
31150,1.579256457,Male,3,64,4,3,5
40001,1.520325498,Female,2,61,2,4,1
40002,1.605421724,Male,2,55,6,4,5
40003,2.04589071,Female,3,49,3,4,1
40004,1.886478118,Male,4,47,6,4,5
40005,1.12251656,Male,1,68,4,4,9
40006,2.235560699,Male,2,66,2,4,4
40007,1.605421724,Male,2,62,2,4,5
40008,2.051191309,Female,4,30,5,4,3
40009,1.721971768,Male,4,27,6,4,3
40010,1.499119822,Female,2,61,1,4,9
40011,1.695440282,Female,3,42,6,4,3
40012,1.389524996,Male,5,42,3,4,9
40013,1.470291831,Female,2,63,4,4,7
40014,1.233079636,Female,5,26,7,4,4
40015,1.524426122,Male,4,16,2,4,5
40016,2.085032552,Male,2,65,6,4,2
40017,1.613773878,Male,4,48,3,4,2
40018,1.56045279,Female,4,19,3,4,1
40019,2.042018427,Male,2,30,5,4,3
40021,1.953690296,Female,1,22,3,4,14
40022,1.802807822,Female,1,67,4,4,6
40023,3.066267544,Female,2,27,6,4,7
40024,1.172434443,Male,2,66,2,4,9
40025,2.551787134,Female,5,14,2,4,7
40026,1.34897696,Female,4,16,2,4,2
40027,1.52257394,Female,3,48,6,4,2
40028,1.373071424,Female,5,21,3,4,2
40029,1.605421724,Male,2,60,6,4,5
40030,2.526316605,Male,3,36,4,4,9
40031,1.444412864,Male,4,58,6,4,1
40032,1.7195947,Male,2,52,6,4,1
40033,1.493121563,Female,2,54,3,4,6
40034,1.519919641,Female,4,14,1,4,14
40035,1.780367998,Female,1,32,4,4,6
40036,1.587200664,Male,1,61,5,4,6
40037,2.396190398,Female,2,32,6,4,1
40038,1.231866087,Male,5,50,5,4,4
40039,1.845315013,Male,3,26,6,4,6
40040,1.311752105,Male,6,42,3,4,6
40042,1.860589355,Male,3,26,6,4,5
40043,2.141852652,Male,1,49,4,4,5
40044,1.9324256,Male,5,14,1,4,6
40045,0.747378971,Male,2,78,5,4,13
40046,1.463967431,Female,1,62,2,4,4
40047,1.955076904,Male,1,34,7,4,3
40048,1.9324256,Male,10,15,2,4,6
40049,2.042018427,Male,2,29,3,4,3
40050,1.421732548,Female,6,37,7,4,5
40053,1.897731715,Female,2,45,6,4,5
40054,1.311093515,Male,2,73,2,4,3
40055,1.391339998,Female,2,37,5,4,10
40056,1.891415771,Male,2,25,7,4,5
40057,1.837402648,Male,3,21,3,4,1
40058,1.758414851,Female,3,16,2,4,5
40059,1.482641269,Male,2,65,6,4,6
40060,1.926368783,Male,3,59,6,4,9
40061,1.605421724,Male,2,63,7,4,5
40062,1.539366918,Female,4,30,6,4,2
40063,2.085032552,Male,2,69,3,4,2
40065,1.296155371,Female,5,41,2,4,6
40066,1.363147104,Male,8,32,4,4,2
40068,2.005739798,Female,2,24,6,4,3
40069,2.4324269,Female,2,26,5,4,3
40070,2.020634174,Female,4,27,6,4,1
40071,2.22896584,Female,3,21,6,4,5
40072,1.211618772,Female,4,54,3,4,3
40074,1.054066502,Female,4,46,6,4,11
40075,1.543110709,Female,1,59,6,4,2
40076,1.904599613,Male,4,33,2,4,4
40077,1.526503839,Female,2,56,6,4,5
40078,1.450081687,Male,4,54,7,4,1
40079,1.758826099,Female,3,42,4,4,1
40080,1.437099435,Male,5,34,4,4,3
40082,2.020634174,Female,4,27,6,4,1
40084,1.437099435,Male,5,27,6,4,3
40085,1.761038335,Female,2,68,2,4,4
40086,1.73309682,Male,2,57,7,4,3
40087,1.481900535,Female,1,49,7,4,2
40088,1.375756764,Female,4,40,6,4,5
40090,1.276278914,Male,5,43,6,4,3
40091,1.481962633,Male,2,66,5,4,1
40092,1.778293896,Male,3,16,2,4,5
40093,1.587200664,Male,1,59,2,4,6
40094,2.396190398,Female,2,28,7,4,1
40095,2.4703063,Female,2,26,4,4,5
40096,1.377333637,Male,2,69,4,4,5
40097,1.704850696,Male,3,56,2,4,3
40098,1.468786572,Female,3,52,5,4,6
40101,2.622024648,Female,2,26,6,4,9
40102,1.891415771,Male,2,32,7,4,5
40103,1.059621925,Male,3,21,3,4,14
40104,1.377333637,Male,2,70,6,4,5
40105,1.495922363,Female,3,35,2,4,6
40106,1.867844905,Male,2,20,3,4,1
40107,2.4324269,Female,2,27,6,4,3
40108,1.529272231,Male,4,44,3,4,3
40109,1.675870769,Male,1,51,2,4,4
40110,2.001320044,Male,2,44,6,4,5
40111,1.639944558,Male,1,59,2,4,1
40112,1.463967431,Female,1,64,2,4,4
40113,2.141852652,Male,1,46,4,4,5
40114,1.804216622,Male,3,67,3,4,8
40115,2.08313385,Female,4,34,6,4,5
40117,1.563242657,Female,3,17,2,4,3
40118,1.810886347,Male,1,26,6,4,5
40119,1.691379109,Female,4,22,4,4,3
40120,1.84913507,Male,5,32,6,4,9
40121,1.373071424,Female,5,20,4,4,2
40122,1.240313443,Female,3,44,4,4,4
40123,1.12251656,Male,1,67,6,4,9
40124,1.963775181,Male,3,24,4,4,3
40125,1.311093515,Male,2,67,7,4,3
40127,1.470291831,Female,2,57,3,4,7
40128,1.435292895,Female,1,64,3,4,9
40129,0.99581138,Female,1,53,3,4,12
40130,1.418866195,Male,1,67,3,4,1
40131,1.832232151,Male,1,49,4,4,2
40132,1.832232151,Male,1,45,2,4,2
40133,1.675870769,Male,1,50,4,4,4
40134,2.140378868,Male,1,72,4,4,4
40136,1.499119822,Female,2,64,5,4,9
40137,1.417590788,Male,1,64,4,4,10
40139,1.417521787,Female,4,16,2,4,1
40140,1.450081687,Male,4,54,5,4,1
40141,1.837402648,Male,3,21,3,4,1
40142,1.915043249,Male,2,23,4,4,5
40143,1.346801133,Male,5,46,4,4,2
40144,2.100512792,Male,3,59,3,4,11
40145,1.686998963,Female,2,23,3,4,7
40146,1.661088216,Female,2,68,2,4,2
40147,1.183015771,Female,5,16,2,4,1
40148,1.497651587,Male,2,19,3,4,5
40149,1.444412864,Male,4,57,4,4,1
40150,1.306177286,Female,3,72,3,4,5
40151,1.529272231,Male,4,42,2,4,3
40152,2.4703063,Female,2,29,7,4,5
40153,2.396564402,Male,2,38,3,4,7
40154,2.08313385,Female,4,33,6,4,5
40155,1.178187183,Male,4,17,3,4,1
40156,2.020634174,Female,4,31,7,4,1
40157,1.990611158,Male,4,29,6,4,1
40158,1.230908243,Male,1,21,3,4,4
40159,1.482641269,Male,2,68,3,4,6
40162,1.511025176,Female,2,59,7,4,3
40163,1.91076051,Female,4,20,6,4,5
40164,2.005739798,Female,2,20,3,4,3
40165,1.613773878,Male,4,47,3,4,2
40167,1.453400622,Female,4,43,7,4,3
40168,0.904791795,Male,8,22,3,4,4
40169,1.499119822,Female,2,57,9,4,9
40170,2.001612282,Male,1,49,7,4,1
40171,1.481962633,Male,2,72,4,4,1
40172,1.818583763,Male,3,39,4,4,5
40173,2.005739798,Female,2,21,6,4,3
40174,1.605421724,Male,2,56,7,4,5
40175,1.987258073,Female,3,37,6,4,5
40176,2.538256211,Female,2,77,2,4,2
40177,1.18848745,Female,5,19,3,4,3
40178,1.915043249,Male,2,24,3,4,5
40179,2.360587287,Male,2,32,6,4,1
40181,1.081311885,Male,8,17,2,4,3
40182,1.284703599,Female,5,28,2,4,2
40183,1.973440263,Male,2,83,3,4,1
40184,1.867844905,Male,2,21,3,4,1
40185,2.360587287,Male,2,32,5,4,1
40186,1.585464136,Female,3,55,2,4,2
40187,2.22896584,Female,3,20,3,4,5
40188,1.470291831,Female,2,60,3,4,7
40189,0.954566423,Male,4,17,4,4,11
40190,2.357137132,Female,3,25,6,4,1
40191,1.248570484,Male,4,55,5,4,10
40193,1.684955763,Male,3,63,3,4,1
40194,1.835258779,Male,2,61,7,4,14
40195,1.901776826,Female,4,27,7,4,13
40196,1.706787488,Male,3,55,4,4,2
40197,1.532571762,Female,2,52,6,4,2
40198,1.105535374,Female,2,67,7,4,9
40199,1.640861543,Female,2,19,2,4,6
40200,0.879688275,Female,5,49,6,4,11
40201,1.711854937,Female,5,25,5,4,3
40202,1.470285206,Male,4,57,4,4,4
40203,2.08313385,Female,4,31,5,4,5
40204,1.093817768,Female,2,57,2,4,12
40205,1.783947044,Male,3,40,5,4,3
40206,2.021390976,Female,4,15,2,4,3
40207,1.287403169,Male,4,51,2,4,12
40208,1.340075421,Female,4,16,2,4,3
40209,1.574572257,Female,2,66,7,4,3
40210,0.847852034,Male,4,19,3,4,4
40211,1.793587424,Male,1,31,3,4,8
40212,1.570244369,Female,2,61,2,4,6
40213,1.202072438,Female,4,53,6,4,9
40214,1.104140363,Female,5,40,4,4,14
40215,2.584669388,Male,3,26,6,4,9
40216,1.39993186,Female,5,37,6,4,3
40217,1.799412659,Female,3,19,3,4,4
40218,1.886478118,Male,4,48,5,4,5
40219,1.529272231,Male,4,41,6,4,3
40220,1.833507855,Male,1,23,6,4,5
40221,1.480630509,Male,2,59,7,4,10
40222,1.105535374,Female,2,65,2,4,9
40223,3.760447735,Female,2,78,3,4,12
40224,1.316236936,Male,5,42,7,4,1
40225,2.260082291,Male,1,26,7,4,1
40226,1.657842987,Male,4,54,6,4,9
40227,2.357137132,Female,3,32,6,4,1
40228,1.568991384,Female,8,20,4,4,9
40229,1.795230339,Female,3,49,5,4,14
40230,2.237100021,Male,2,45,6,4,5
40231,1.738513101,Female,5,34,7,4,5
